扇,扇,扇,1,AAA,"{""Reading"":{""On'yomi"":[""セン""],""Kun'yomi"":[""おうぎ""],""Nanori"":[""おう"",""おおぎ""]},""Meaning"":""fan, folding fan"",""Compounds"":[{""compound"":""扇風機"",""reading"":"" せんぷうき"",""meaning"":""electric fan""},{""compound"":""扇子"",""reading"":"" せんす"",""meaning"":""folding fan""}],""Miscellaneous"":[""Number of strokes: 10"",""Taught in grade 8"",""Frequency: 1805""]}"
扉,扉,扉,1,AAA,"{""Reading"":{""On'yomi"":[""ヒ""],""Kun'yomi"":[""とびら""]},""Meaning"":""front door, title page, front page"",""Compounds"":[{""compound"":""扉"",""reading"":"" とびら"",""meaning"":""door, gate, opening""}],""Miscellaneous"":[""Number of strokes: 12"",""Taught in grade 8"",""Frequency: 1866""]}"
手,手,手,1,AAA,"{""Reading"":{""On'yomi"":[""シュ"",""ズ""],""Kun'yomi"":[""て"",""て〜"",""〜て"",""た〜""]},""Meaning"":""hand"",""Compounds"":[{""compound"":""手"",""reading"":"" て"",""meaning"":""hand, arm""},{""compound"":""手紙"",""reading"":"" てがみ"",""meaning"":""letter""},{""compound"":""切手"",""reading"":"" きって"",""meaning"":""stamp (postage), merchandise certificate""},{""compound"":""上手"",""reading"":"" じょうず"",""meaning"":""skillful, skilled, proficient, good (at), adept, clever""},{""compound"":""下手"",""reading"":"" へた"",""meaning"":""unskillful, poor, awkward""}],""Miscellaneous"":[""Number of strokes: 4"",""Taught in grade 1"",""Frequency: 60""]}"
才,才,才,1,AAA,"{""Reading"":{""On'yomi"":[""サイ""]},""Meaning"":""genius, years old, cubic shaku"",""Compounds"":[{""compound"":""歳"",""reading"":"" さい"",""meaning"":""-years-old""},{""compound"":""才能"",""reading"":"" さいのう"",""meaning"":""talent, ability""},{""compound"":""天才"",""reading"":"" てんさい"",""meaning"":""genius, prodigy, natural gift""}],""Miscellaneous"":[""Number of strokes: 3"",""Taught in grade 2"",""Frequency: 1497""]}"
打,打,打,1,AAA,"{""Reading"":{""On'yomi"":[""ダ"",""ダース""],""Kun'yomi"":[""う·つ"",""う·ち〜"",""ぶ·つ""],""Nanori"":[""うち""]},""Meaning"":""strike, hit, knock, pound, dozen"",""Compounds"":[{""compound"":""打つ"",""reading"":"" うつ"",""meaning"":""to hit, to strike, to knock, to beat, to punch, to slap, to tap, to bang, to clap, to pound""},{""compound"":""打ち消す"",""reading"":"" うちけす"",""meaning"":""to deny, to contradict""},{""compound"":""打撃"",""reading"":"" だげき"",""meaning"":""blow, shock, strike, damage""},{""compound"":""打開"",""reading"":"" だかい"",""meaning"":""break in the deadlock""},{""compound"":""打ち切る"",""reading"":"" うちきる"",""meaning"":""to stop, to abort, to discontinue, to close""}],""Miscellaneous"":[""Number of strokes: 5"",""Taught in grade 3"",""Frequency: 239""]}"
払,拂,拂,4,ABB,"{""Reading"":{""On'yomi"":[""フツ"",""ヒツ"",""ホツ""],""Kun'yomi"":[""はら·う"",""〜はら·い"",""〜ばら·い""],""Nanori"":[""はらい""]},""Meaning"":""pay, clear out, prune, banish, dispose of"",""Compounds"":[{""compound"":""払う"",""reading"":"" はらう"",""meaning"":""to pay (e.g. money, bill)""},{""compound"":""支払い"",""reading"":"" しはらい"",""meaning"":""payment""},{""compound"":""支払う"",""reading"":"" しはらう"",""meaning"":""to pay""},{""compound"":""酔っ払い"",""reading"":"" よっぱらい"",""meaning"":""drunkard""},{""compound"":""払い込む"",""reading"":"" はらいこむ"",""meaning"":""to deposit, to pay in""}],""Miscellaneous"":[""Number of strokes: 5"",""Taught in grade 8"",""Frequency: 813""]}"
扱,扱,扱,1,AAA,"{""Reading"":{""On'yomi"":[""ソウ"",""キュウ""],""Kun'yomi"":[""あつか·い"",""あつか·う"",""あつか·る"",""こ·く""]},""Meaning"":""handle, entertain, thresh, strip"",""Compounds"":[{""compound"":""扱う"",""reading"":"" あつかう"",""meaning"":""to deal with (a person), to treat, to handle, to take care of, to entertain""},{""compound"":""扱い"",""reading"":"" あつかい"",""meaning"":""treatment, service""},{""compound"":""取り扱い"",""reading"":"" とりあつかい"",""meaning"":""treatment, service, handling, management""},{""compound"":""取り扱う"",""reading"":"" とりあつかう"",""meaning"":""to handle, to operate (a machine, etc.), to use""}],""Miscellaneous"":[""Number of strokes: 6"",""Taught in grade 8"",""Frequency: 1057""]}"
扶,扶,扶,1,AAA,"{""Reading"":{""On'yomi"":[""フ""],""Kun'yomi"":[""たす·ける""]},""Meaning"":""aid, help, assist"",""Compounds"":[{""compound"":""扶養"",""reading"":"" ふよう"",""meaning"":""support (e.g. of one's dependents), maintenance""}],""Miscellaneous"":[""Number of strokes: 7"",""Taught in grade 8"",""Frequency: 1879""]}"
批,批,批,1,AAA,"{""Reading"":{""On'yomi"":[""ヒ""]},""Meaning"":""criticism, strike"",""Compounds"":[{""compound"":""批判"",""reading"":"" ひはん"",""meaning"":""criticism, judgement, judgment, comment""},{""compound"":""批評"",""reading"":"" ひひょう"",""meaning"":""criticism, review, commentary""}],""Miscellaneous"":[""Number of strokes: 7"",""Taught in grade 6"",""Frequency: 568""]}"
承,承,承,1,AAA,"{""Reading"":{""On'yomi"":[""ショウ"",""ジョウ""],""Kun'yomi"":[""うけたまわ·る"",""う·ける""],""Nanori"":[""つぐ"",""こと"",""すけ"",""つぎ"",""よし"",""うけ""]},""Meaning"":""acquiesce, hear, listen to, be informed, receive"",""Compounds"":[{""compound"":""承知"",""reading"":"" しょうち"",""meaning"":""knowledge, awareness""},{""compound"":""承認"",""reading"":"" しょうにん"",""meaning"":""recognition, acknowledgement, acknowledgment, approval, consent, agreement""},{""compound"":""承る"",""reading"":"" うけたまわる"",""meaning"":""to hear, to be told, to know""},{""compound"":""了承"",""reading"":"" りょうしょう"",""meaning"":""acknowledgement, acknowledgment, understanding (e.g. \""please be understanding of the mess during our renovation\""), noting, acceptance""},{""compound"":""承諾"",""reading"":"" しょうだく"",""meaning"":""consent, approval, acceptance, agreement, compliance""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 5"",""Frequency: 775""]}"
技,技,技,1,AAA,"{""Reading"":{""On'yomi"":[""ギ""],""Kun'yomi"":[""わざ""]},""Meaning"":""skill, art, craft, ability, feat, performance, vocation, arts"",""Compounds"":[{""compound"":""技術"",""reading"":"" ぎじゅつ"",""meaning"":""technology, engineering""},{""compound"":""競技"",""reading"":"" きょうぎ"",""meaning"":""game, match, contest""},{""compound"":""演技"",""reading"":"" えんぎ"",""meaning"":""acting, performance""},{""compound"":""技"",""reading"":"" わざ"",""meaning"":""technique, art, skill, move""},{""compound"":""技師"",""reading"":"" ぎし"",""meaning"":""engineer, technician""}],""Miscellaneous"":[""Number of strokes: 7"",""Taught in grade 5"",""Frequency: 434""]}"
抄,抄,抄,1,AAA,"{""Reading"":{""On'yomi"":[""ショウ""],""Nanori"":[""さ"",""り""]},""Meaning"":""extract, selection, summary, copy, spread thin"",""Compounds"":[],""Miscellaneous"":[""Number of strokes: 7"",""Taught in grade 8"",""Frequency: 2328""]}"
把,把,把,1,AAA,"{""Reading"":{""On'yomi"":[""ハ"",""ワ""],""Nanori"":[""たば""]},""Meaning"":""grasp, faggot, bunch, counter for bundles"",""Compounds"":[{""compound"":""把握"",""reading"":"" はあく"",""meaning"":""grasp, catch, understanding""}],""Miscellaneous"":[""Number of strokes: 7"",""Taught in grade 8"",""Frequency: 1569""]}"
抑,抑,抑,1,AAA,"{""Reading"":{""On'yomi"":[""ヨク""],""Kun'yomi"":[""おさ·える""]},""Meaning"":""repress, well, now, in the first place, push, shove, press, seal, do in spite of"",""Compounds"":[{""compound"":""抑制"",""reading"":"" よくせい"",""meaning"":""control, restraint, suppression, constraint, curtailment, inhibition, check, curb""},{""compound"":""抑圧"",""reading"":"" よくあつ"",""meaning"":""check, restraint, oppression, suppression""}],""Miscellaneous"":[""Number of strokes: 7"",""Taught in grade 8"",""Frequency: 834""]}"
投,投,投,1,AAA,"{""Reading"":{""On'yomi"":[""トウ""],""Kun'yomi"":[""な·げる"",""〜な·げ""]},""Meaning"":""throw, discard, abandon, launch into, join, invest in, hurl, give up, sell at a loss"",""Compounds"":[{""compound"":""投げる"",""reading"":"" なげる"",""meaning"":""to throw, to hurl, to fling, to toss, to cast""},{""compound"":""投票"",""reading"":"" とうひょう"",""meaning"":""voting, poll""},{""compound"":""投書"",""reading"":"" とうしょ"",""meaning"":""letter (e.g. of complaint), letter to the editor, letter from a reader""},{""compound"":""投資"",""reading"":"" とうし"",""meaning"":""investment""},{""compound"":""投入"",""reading"":"" とうにゅう"",""meaning"":""throwing in, inserting, depositing (e.g. a ballot)""}],""Miscellaneous"":[""Number of strokes: 7"",""Taught in grade 3"",""Frequency: 236""]}"
抗,抗,抗,1,AAA,"{""Reading"":{""On'yomi"":[""コウ""],""Kun'yomi"":[""あらが·う""]},""Meaning"":""confront, resist, defy, oppose"",""Compounds"":[{""compound"":""抵抗"",""reading"":"" ていこう"",""meaning"":""resistance, opposition, standing up to""},{""compound"":""反抗"",""reading"":"" はんこう"",""meaning"":""opposition, resistance, insubordination, defiance, hostility, rebellion""},{""compound"":""抗議"",""reading"":"" こうぎ"",""meaning"":""protest, objection""},{""compound"":""対抗"",""reading"":"" たいこう"",""meaning"":""opposition, rivalry, competition, antagonism""},{""compound"":""抗争"",""reading"":"" こうそう"",""meaning"":""dispute, resistance""}],""Miscellaneous"":[""Number of strokes: 7"",""Taught in grade 8"",""Frequency: 666""]}"
折,折,折,1,AAA,"{""Reading"":{""On'yomi"":[""セツ"",""シャク""],""Kun'yomi"":[""お·る"",""おり"",""お·り"",""〜お·り"",""お·れる""],""Nanori"":[""せき""]},""Meaning"":""fold, break, fracture, bend, yield, submit"",""Compounds"":[{""compound"":""折る"",""reading"":"" おる"",""meaning"":""to break, to fracture, to break off, to snap off, to pick (e.g. flowers)""},{""compound"":""骨折"",""reading"":"" こっせつ"",""meaning"":""bone fracture""},{""compound"":""折"",""reading"":"" おり"",""meaning"":""opportunity, chance, occasion, time""},{""compound"":""時折"",""reading"":"" ときおり"",""meaning"":""sometimes""},{""compound"":""折衷"",""reading"":"" せっちゅう"",""meaning"":""compromise, cross, blending, eclecticism""}],""Miscellaneous"":[""Number of strokes: 7"",""Taught in grade 4"",""Frequency: 962""]}"
抜,拔,拔,4,ABB,"{""Reading"":{""On'yomi"":[""バツ"",""ハツ"",""ハイ""],""Kun'yomi"":[""ぬ·く"",""〜ぬ·く"",""ぬ·き"",""ぬ·ける"",""ぬ·かす"",""ぬ·かる""],""Nanori"":[""ぬき""]},""Meaning"":""slip out, extract, pull out, pilfer, quote, remove, omit"",""Compounds"":[{""compound"":""抜け出す"",""reading"":"" ぬけだす"",""meaning"":""to slip out, to sneak away, to break free, to get through (a difficult situation)""},{""compound"":""海抜"",""reading"":"" かいばつ"",""meaning"":""height above sea level""},{""compound"":""抜かす"",""reading"":"" ぬかす"",""meaning"":""to omit, to leave out, to skip""}],""Miscellaneous"":[""Number of strokes: 7"",""Taught in grade 8"",""Frequency: 726""]}"
択,擇,择,5,ABC,"{""Reading"":{""On'yomi"":[""タク""],""Kun'yomi"":[""えら·ぶ""]},""Meaning"":""choose, select, elect, prefer"",""Compounds"":[{""compound"":""選択"",""reading"":"" せんたく"",""meaning"":""selection, choice, option""},{""compound"":""採択"",""reading"":"" さいたく"",""meaning"":""adoption, selection, choice""}],""Miscellaneous"":[""Number of strokes: 7"",""Taught in grade 8"",""Frequency: 847""]}"
披,披,披,1,AAA,"{""Reading"":{""On'yomi"":[""ヒ""]},""Meaning"":""expose, open"",""Compounds"":[],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 1438""]}"
抱,抱,抱,1,AAA,"{""Reading"":{""On'yomi"":[""ホウ""],""Kun'yomi"":[""だ·く"",""いだ·く"",""かか·える""],""Nanori"":[""たば""]},""Meaning"":""embrace, hug, hold in arms"",""Compounds"":[{""compound"":""抱える"",""reading"":"" かかえる"",""meaning"":""to hold or carry under or in the arms""},{""compound"":""辛抱"",""reading"":"" しんぼう"",""meaning"":""patience, endurance""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 871""]}"
抵,抵,抵,1,AAA,"{""Reading"":{""On'yomi"":[""テイ""]},""Meaning"":""resist, reach, touch"",""Compounds"":[{""compound"":""大抵"",""reading"":"" たいてい"",""meaning"":""mostly, ordinarily, usually, generally""},{""compound"":""抵抗"",""reading"":"" ていこう"",""meaning"":""resistance, opposition, standing up to""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 1182""]}"
抹,抹,抹,1,AAA,"{""Reading"":{""On'yomi"":[""マツ""]},""Meaning"":""rub, paint, erase"",""Compounds"":[],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 2006""]}"
押,押,押,1,AAA,"{""Reading"":{""On'yomi"":[""オウ""],""Kun'yomi"":[""お·す"",""お·し〜"",""お·っ〜"",""お·さえる"",""おさ·える""],""Nanori"":[""おし"",""おす"",""おや""]},""Meaning"":""push, stop, check, subdue, attach, seize, weight, shove, press, seal, do in spite of"",""Compounds"":[{""compound"":""押す"",""reading"":"" おす"",""meaning"":""to push, to press""},{""compound"":""押さえる"",""reading"":"" おさえる"",""meaning"":""to pin down, to hold down, to press down""},{""compound"":""押し切る"",""reading"":"" おしきる"",""meaning"":""to overcome (opposition), to push past, to force one's way""},{""compound"":""押し込む"",""reading"":"" おしこむ"",""meaning"":""to push into, to cram into, to stuff into, to crowd into""},{""compound"":""押し寄せる"",""reading"":"" おしよせる"",""meaning"":""to advance on, to close in, to march on, to descend on (the enemy), to move towards, to surge forward (crowd, wave of nostalgia, wave, etc.), to rush for (the door), to inundate, to overwhelm, to push aside""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 789""]}"
抽,抽,抽,1,AAA,"{""Reading"":{""On'yomi"":[""チュウ""],""Kun'yomi"":[""ひき〜""]},""Meaning"":""pluck, pull, extract, excel"",""Compounds"":[{""compound"":""抽象"",""reading"":"" ちゅうしょう"",""meaning"":""abstract""},{""compound"":""抽選"",""reading"":"" ちゅうせん"",""meaning"":""lottery, raffle, drawing (of lots)""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 1437""]}"
担,擔,担,3,ABA,"{""Reading"":{""On'yomi"":[""タン""],""Kun'yomi"":[""かつ·ぐ"",""にな·う""]},""Meaning"":""shouldering, carry, raise, bear"",""Compounds"":[{""compound"":""担当"",""reading"":"" たんとう"",""meaning"":""being in charge (of an area of responsibility), being responsible (for a work role, etc.)""},{""compound"":""担ぐ"",""reading"":"" かつぐ"",""meaning"":""to shoulder, to carry on one's shoulder""},{""compound"":""負担"",""reading"":"" ふたん"",""meaning"":""burden, load, responsibility""},{""compound"":""分担"",""reading"":"" ぶんたん"",""meaning"":""taking on one's share (e.g. of work), dividing (work, expenses, etc.) between, apportionment, allotment, allocation, assignment""},{""compound"":""担う"",""reading"":"" になう"",""meaning"":""to carry on one's shoulder, to shoulder, to bear""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 6"",""Frequency: 422""]}"
拍,拍,拍,1,AAA,"{""Reading"":{""On'yomi"":[""ハク"",""ヒョウ""]},""Meaning"":""clap, beat (music)"",""Compounds"":[{""compound"":""拍手"",""reading"":"" はくしゅ"",""meaning"":""clapping hands, applause""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 1373""]}"
拐,拐,拐,1,AAA,"{""Reading"":{""On'yomi"":[""カイ""]},""Meaning"":""kidnap, falsify"",""Compounds"":[],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 1498""]}"
拒,拒,拒,1,AAA,"{""Reading"":{""On'yomi"":[""キョ"",""ゴ""],""Kun'yomi"":[""こば·む""]},""Meaning"":""repel, refuse, reject, decline"",""Compounds"":[{""compound"":""拒否"",""reading"":"" きょひ"",""meaning"":""refusal, rejection, denial, veto""},{""compound"":""拒絶"",""reading"":"" きょぜつ"",""meaning"":""refusal, rejection""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 863""]}"
拓,拓,拓,1,AAA,"{""Reading"":{""On'yomi"":[""タク""],""Kun'yomi"":[""ひら·く""],""Nanori"":[""つ"",""ひろ""]},""Meaning"":""clear (the land), open, break up (land)"",""Compounds"":[{""compound"":""開拓"",""reading"":"" かいたく"",""meaning"":""reclamation (e.g. wasteland), cultivation, development""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 1526""]}"
拘,拘,拘,1,AAA,"{""Reading"":{""On'yomi"":[""コウ""],""Kun'yomi"":[""かか·わる""]},""Meaning"":""arrest, seize, concerned, adhere to, despite"",""Compounds"":[{""compound"":""拘束"",""reading"":"" こうそく"",""meaning"":""restriction, restraint, binding, constraint""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 1336""]}"
拙,拙,拙,1,AAA,"{""Reading"":{""On'yomi"":[""セツ""],""Kun'yomi"":[""つたな·い""]},""Meaning"":""bungling, clumsy, unskillful"",""Compounds"":[],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 1938""]}"
招,招,招,1,AAA,"{""Reading"":{""On'yomi"":[""ショウ""],""Kun'yomi"":[""まね·く""]},""Meaning"":""beckon, invite, summon, engage"",""Compounds"":[{""compound"":""招待"",""reading"":"" しょうたい"",""meaning"":""invitation""},{""compound"":""招き"",""reading"":"" まねき"",""meaning"":""invitation""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 5"",""Frequency: 840""]}"
拝,拜,拜,4,ABB,"{""Reading"":{""On'yomi"":[""ハイ""],""Kun'yomi"":[""おが·む"",""おろが·む""]},""Meaning"":""worship, adore, pray to"",""Compounds"":[{""compound"":""拝見"",""reading"":"" はいけん"",""meaning"":""seeing, looking at""},{""compound"":""拝む"",""reading"":"" おがむ"",""meaning"":""to assume the posture of praying, to press the palms and fingers of both hands together, to do reverence (e.g. before a statue of the Buddha), to pay one's respects""},{""compound"":""崇拝"",""reading"":"" すうはい"",""meaning"":""worship, adoration, admiration, cult""},{""compound"":""拝啓"",""reading"":"" はいけい"",""meaning"":""Dear (so and so), Dear Sir, Dear Madam, To Whom It May Concern""},{""compound"":""拝借"",""reading"":"" はいしゃく"",""meaning"":""borrowing""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 6"",""Frequency: 1443""]}"
拠,據,据,5,ABC,"{""Reading"":{""On'yomi"":[""キョ"",""コ""],""Kun'yomi"":[""よ·る""]},""Meaning"":""foothold, based on, follow, therefore"",""Compounds"":[{""compound"":""根拠"",""reading"":"" こんきょ"",""meaning"":""basis, foundation, grounds, authority""},{""compound"":""証拠"",""reading"":"" しょうこ"",""meaning"":""evidence, proof""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 8"",""Frequency: 858""]}"
拡,擴,扩,5,ABC,"{""Reading"":{""On'yomi"":[""カク"",""コウ""],""Kun'yomi"":[""ひろ·がる"",""ひろ·げる"",""ひろ·める""]},""Meaning"":""broaden, extend, expand, enlarge"",""Compounds"":[{""compound"":""拡大"",""reading"":"" かくだい"",""meaning"":""magnification, enlargement, expansion, amplification""},{""compound"":""拡充"",""reading"":"" かくじゅう"",""meaning"":""expansion""},{""compound"":""拡張"",""reading"":"" かくちょう"",""meaning"":""expansion, extension, enlargement""},{""compound"":""拡散"",""reading"":"" かくさん"",""meaning"":""scattering, diffusion, spread (e.g. signal across the spectrum)""}],""Miscellaneous"":[""Number of strokes: 8"",""Taught in grade 6"",""Frequency: 611""]}"
括,括,括,1,AAA,"{""Reading"":{""On'yomi"":[""カツ""],""Kun'yomi"":[""くく·る""]},""Meaning"":""fasten, tie up, arrest, constrict"",""Compounds"":[{""compound"":""一括"",""reading"":"" いっかつ"",""meaning"":""lumping together, summing up, bundle, lump, batch""}],""Miscellaneous"":[""Number of strokes: 9"",""Taught in grade 8"",""Frequency: 1026""]}"
拷,拷,拷,1,AAA,"{""Reading"":{""On'yomi"":[""ゴウ""]},""Meaning"":""torture, beat"",""Compounds"":[],""Miscellaneous"":[""Number of strokes: 9"",""Taught in grade 8"",""Frequency: 2057""]}"
拾,拾,拾,1,AAA,"{""Reading"":{""On'yomi"":[""シュウ"",""ジュウ""],""Kun'yomi"":[""ひろ·う""]},""Meaning"":""pick up, gather, find, go on foot, ten"",""Compounds"":[{""compound"":""拾う"",""reading"":"" ひろう"",""meaning"":""to pick up, to find, to gather""}],""Miscellaneous"":[""Number of strokes: 9"",""Taught in grade 3"",""Frequency: 1479""]}"
持,持,持,1,AAA,"{""Reading"":{""On'yomi"":[""ジ""],""Kun'yomi"":[""も·つ"",""〜も·ち"",""も·てる""],""Nanori"":[""もち"",""もつ""]},""Meaning"":""hold, have"",""Compounds"":[{""compound"":""持つ"",""reading"":"" もつ"",""meaning"":""to hold (in one's hand), to take, to carry""},{""compound"":""気持ち"",""reading"":"" きもち"",""meaning"":""feeling, sensation, mood, state of mind""},{""compound"":""金持ち"",""reading"":"" かねもち"",""meaning"":""rich person""},{""compound"":""維持"",""reading"":"" いじ"",""meaning"":""maintenance, preservation, improvement""},{""compound"":""持ち上げる"",""reading"":"" もちあげる"",""meaning"":""to elevate, to raise, to lift up""}],""Miscellaneous"":[""Number of strokes: 9"",""Taught in grade 3"",""Frequency: 119""]}"
指,指,指,1,AAA,"{""Reading"":{""On'yomi"":[""シ""],""Kun'yomi"":[""ゆび"",""さ·す"",""〜さ·し""],""Nanori"":[""い"",""いぶ"",""さし"",""さす""]},""Meaning"":""finger, point to, indicate, put into, play (chess), measure (ruler)"",""Compounds"":[{""compound"":""指"",""reading"":"" ゆび"",""meaning"":""finger, toe, digit""},{""compound"":""指輪"",""reading"":"" ゆびわ"",""meaning"":""(finger) ring""},{""compound"":""指導"",""reading"":"" しどう"",""meaning"":""guidance, leadership, instruction, direction, coaching""},{""compound"":""指す"",""reading"":"" さす"",""meaning"":""to point""},{""compound"":""指定"",""reading"":"" してい"",""meaning"":""designation, specification, assignment, appointment, pointing at""}],""Miscellaneous"":[""Number of strokes: 9"",""Taught in grade 3"",""Frequency: 155""]}"
挑,挑,挑,1,AAA,"{""Reading"":{""On'yomi"":[""チョウ""],""Kun'yomi"":[""いど·む""]},""Meaning"":""challenge, contend for, make love to"",""Compounds"":[{""compound"":""挑戦"",""reading"":"" ちょうせん"",""meaning"":""challenge, defiance, dare, attempt, try""},{""compound"":""挑む"",""reading"":"" いどむ"",""meaning"":""to challenge to (a fight, game, etc.), to throw down the gauntlet, to contend for""}],""Miscellaneous"":[""Number of strokes: 9"",""Taught in grade 8"",""Frequency: 989""]}"
挙,擧,举,5,ABC,"{""Reading"":{""On'yomi"":[""キョ""],""Kun'yomi"":[""あ·げる"",""あ·がる"",""こぞ·る""],""Nanori"":[""たか""]},""Meaning"":""raise, plan, project, behavior, actions"",""Compounds"":[{""compound"":""上げる"",""reading"":"" あげる"",""meaning"":""to raise, to elevate""},{""compound"":""上がる"",""reading"":"" あがる"",""meaning"":""to rise, to go up, to come up, to ascend, to be raised""},{""compound"":""選挙"",""reading"":"" せんきょ"",""meaning"":""election""}],""Miscellaneous"":[""Number of strokes: 10"",""Taught in grade 4"",""Frequency: 257""]}"
挟,挾,挟,3,ABA,"{""Reading"":{""On'yomi"":[""キョウ"",""ショウ""],""Kun'yomi"":[""はさ·む"",""はさ·まる"",""わきばさ·む"",""さしはさ·む""]},""Meaning"":""pinch, between"",""Compounds"":[{""compound"":""挟む"",""reading"":"" はさむ"",""meaning"":""to hold between (e.g. one's fingers, chopsticks), to grip (from both sides)""},{""compound"":""挟まる"",""reading"":"" はさまる"",""meaning"":""to get between, to be caught in""}],""Miscellaneous"":[""Number of strokes: 9"",""Taught in grade 8"",""Frequency: 1870""]}"
振,振,振,1,AAA,"{""Reading"":{""On'yomi"":[""シン""],""Kun'yomi"":[""ふ·る"",""ぶ·る"",""ふ·り"",""〜ぶ·り"",""ふ·るう""],""Nanori"":[""ふり""]},""Meaning"":""shake, wave, wag, swing"",""Compounds"":[{""compound"":""振る"",""reading"":"" ふる"",""meaning"":""to wave, to shake, to swing""},{""compound"":""振る舞う"",""reading"":"" ふるまう"",""meaning"":""to behave, to conduct oneself""},{""compound"":""振興"",""reading"":"" しんこう"",""meaning"":""promotion, encouragement""},{""compound"":""不振"",""reading"":"" ふしん"",""meaning"":""dullness, slump, stagnation, inactivity, depression""},{""compound"":""振動"",""reading"":"" しんどう"",""meaning"":""oscillation, vibration, swing (e.g. of a pendulum)""}],""Miscellaneous"":[""Number of strokes: 10"",""Taught in grade 8"",""Frequency: 614""]}"
挿,插,插,4,ABB,"{""Reading"":{""On'yomi"":[""ソウ""],""Kun'yomi"":[""さ·す"",""はさ·む""]},""Meaning"":""insert, put in, graft, wear (sword)"",""Compounds"":[],""Miscellaneous"":[""Number of strokes: 10"",""Taught in grade 8"",""Frequency: 1908""]}"
捕,捕,捕,1,AAA,"{""Reading"":{""On'yomi"":[""ホ""],""Kun'yomi"":[""と·らえる"",""と·らわれる"",""と·る"",""とら·える"",""とら·われる"",""つか·まえる"",""つか·まる""]},""Meaning"":""catch, capture"",""Compounds"":[{""compound"":""捕まえる"",""reading"":"" つかまえる"",""meaning"":""to catch, to capture, to arrest, to seize, to restrain""},{""compound"":""逮捕"",""reading"":"" たいほ"",""meaning"":""arrest, apprehension, capture""},{""compound"":""捕まる"",""reading"":"" つかまる"",""meaning"":""to be caught, to be arrested""},{""compound"":""捕る"",""reading"":"" とる"",""meaning"":""to take, to catch, to capture""},{""compound"":""捉える"",""reading"":"" とらえる"",""meaning"":""to catch, to capture, to seize, to arrest, to grab, to catch hold of""}],""Miscellaneous"":[""Number of strokes: 10"",""Taught in grade 8"",""Frequency: 604""]}"
捜,搜,搜,4,ABB,"{""Reading"":{""On'yomi"":[""ソウ"",""シュ"",""シュウ""],""Kun'yomi"":[""さが·す""]},""Meaning"":""search, look for, locate"",""Compounds"":[{""compound"":""探す"",""reading"":"" さがす"",""meaning"":""to search for, to look for, to hunt for, to seek""},{""compound"":""捜査"",""reading"":"" そうさ"",""meaning"":""search (esp. in criminal investigations), investigation, inquiry, enquiry""},{""compound"":""捜索"",""reading"":"" そうさく"",""meaning"":""search (esp. for someone or something missing), manhunt""}],""Miscellaneous"":[""Number of strokes: 10"",""Taught in grade 8"",""Frequency: 592""]}"
捨,捨,舍,5,ABC,"{""Reading"":{""On'yomi"":[""シャ""],""Kun'yomi"":[""す·てる""]},""Meaning"":""discard, throw away, abandon, resign, reject, sacrifice"",""Compounds"":[{""compound"":""捨てる"",""reading"":"" すてる"",""meaning"":""to throw away, to cast away, to dump, to discard""},{""compound"":""四捨五入"",""reading"":"" ししゃごにゅう"",""meaning"":""rounding (fractions), rounding half up""}],""Miscellaneous"":[""Number of strokes: 11"",""Taught in grade 6"",""Frequency: 1266""]}"
据,据,据,1,AAA,"{""Reading"":{""On'yomi"":[""キョ""],""Kun'yomi"":[""す·える"",""す·わる""]},""Meaning"":""set, lay a foundation, install, equip, squat down, sit down"",""Compounds"":[{""compound"":""据える"",""reading"":"" すえる"",""meaning"":""to place (in position), to fix, to set (e.g. table), to lay (foundation)""},{""compound"":""据え付ける"",""reading"":"" すえつける"",""meaning"":""to install, to equip, to mount""}],""Miscellaneous"":[""Number of strokes: 11"",""Taught in grade 8"",""Frequency: 1468""]}"
